1.202532e-01, 9.294118e-01, 1 
1.188525e-01, 9.606299e-01, 9.960784e-01 
1.167341e-01, 9.686275e-01, 1 
1.184573e-01, 9.490196e-01, 1 
1.275811e-01, 8.862745e-01, 1 
1.314244e-01, 8.901961e-01, 1 
1.411411e-01, 8.705882e-01, 1 
1.338798e-01, 9.918699e-01, 9.647059e-01 
1.318608e-01, 9.841897e-01, 9.921569e-01 
1.420534e-01, 9.294118e-01, 1 
1.384409e-01, 9.725490e-01, 1 
1.301461e-01, 1, 9.843137e-01 
1.360000e-01, 9.803922e-01, 1 
1.307190e-01, 1, 1 
1.325301e-01, 9.764706e-01, 1 
1.216931e-01, 1, 9.882353e-01 
1.185771e-01, 1.000000e+00, 9.921569e-01 
1.215686e-01, 1, 1 
1.256720e-01, 9.725490e-01, 1 
1.166667e-01, 1, 9.803922e-01 
1.183007e-01, 1, 1 
1.287879e-01, 9.490196e-01, 1 
1.243386e-01, 9.882353e-01, 1 
1.258235e-01, 9.921569e-01, 1 
1.209016e-01, 1, 9.568627e-01 
1.297043e-01, 9.725490e-01, 1 
1.260000e-01, 1, 9.803922e-01 
1.315049e-01, 9.294118e-01, 1 
1.246556e-01, 1, 9.490196e-01 
1.226551e-01, 1, 9.058824e-01 
1.222707e-01, 1, 8.980392e-01 
1.346434e-01, 8.980392e-01, 1 
1.234818e-01, 9.840637e-01, 9.843137e-01 
1.223118e-01, 9.841270e-01, 9.882353e-01 
1.222678e-01, 9.568627e-01, 1 
1.192412e-01, 9.723320e-01, 9.921569e-01 
1.187584e-01, 9.801587e-01, 9.882353e-01 
1.156028e-01, 1, 9.215686e-01 
1.152263e-01, 1, 9.529412e-01 
1.141457e-01, 1, 9.333333e-01 
1.154372e-01, 9.838710e-01, 9.725490e-01 
1.155378e-01, 9.920949e-01, 9.921569e-01 
1.234568e-01, 9.529412e-01, 1 
1.241565e-01, 9.686275e-01, 1 
1.156863e-01, 1, 1 
1.169935e-01, 1, 1 
1.091503e-01, 1, 1 
1.156863e-01, 1, 1 
1.111111e-01, 1, 1 
1.124183e-01, 1, 1 
1.053333e-01, 1, 9.803922e-01 
1.038251e-01, 1, 9.568627e-01 
1.061828e-01, 1, 9.725490e-01 
1.073781e-01, 1.000000e+00, 9.921569e-01 
1.081989e-01, 1, 9.725490e-01 
1.088977e-01, 1, 9.843137e-01 
1.143791e-01, 1, 1 
1.176471e-01, 1, 1 
1.212121e-01, 9.921569e-01, 1 
1.275720e-01, 9.529412e-01, 1 
1.209150e-01, 1, 1 
1.186557e-01, 1, 9.529412e-01 
1.209150e-01, 1, 1 
1.207349e-01, 1, 9.960784e-01 
1.341991e-01, 9.058824e-01, 1 
1.244980e-01, 9.764706e-01, 1 
1.211513e-01, 1.000000e+00, 9.764706e-01 
1.192469e-01, 1.000000e+00, 9.372549e-01 
1.218709e-01, 1.000000e+00, 9.921569e-01 
1.220472e-01, 1, 9.960784e-01 
1.222678e-01, 1, 9.568627e-01 
1.224490e-01, 1, 9.607843e-01 
1.220850e-01, 1, 9.529412e-01 
1.176471e-01, 1, 1 
1.031746e-01, 1, 9.882353e-01 
9.803922e-02, 1, 1 
1.007905e-01, 1.000000e+00, 9.921569e-01 
1.052632e-01, 9.686275e-01, 1 
1.050870e-01, 9.764706e-01, 1 
1.014493e-01, 1, 9.019608e-01 
1.076818e-01, 9.529412e-01, 1 
1.088154e-01, 9.877551e-01, 9.607843e-01 
1.088154e-01, 9.918033e-01, 9.568627e-01 
1.092896e-01, 9.878543e-01, 9.686275e-01 
1.077236e-01, 9.647059e-01, 1 
1.059379e-01, 1, 9.686275e-01 
1.079622e-01, 9.686275e-01, 1 
1.021080e-01, 1.000000e+00, 9.921569e-01 
1.049869e-01, 9.960784e-01, 1 
1.072404e-01, 9.568627e-01, 1 
1.059322e-01, 9.254902e-01, 1 
1.001372e-01, 9.529412e-01, 1 
9.891599e-02, 9.879518e-01, 9.764706e-01 
9.756098e-02, 9.879518e-01, 9.764706e-01 
9.756098e-02, 9.761905e-01, 9.882353e-01 
9.552846e-02, 9.840000e-01, 9.803922e-01 
9.552846e-02, 9.840000e-01, 9.803922e-01 
1.012931e-01, 9.098039e-01, 1 
9.832636e-02, 9.372549e-01, 1 
9.670782e-02, 9.529412e-01, 1 
9.917355e-02, 9.490196e-01, 1 
1.013889e-01, 9.411765e-01, 1 
1.006803e-01, 9.607843e-01, 1 
9.945130e-02, 1, 9.529412e-01 
1.010710e-01, 9.920319e-01, 9.843137e-01 
1.085106e-01, 9.215686e-01, 1 
1.053719e-01, 9.490196e-01, 1 
1.006667e-01, 1, 9.803922e-01 
1.006667e-01, 1, 9.803922e-01 
1.053719e-01, 9.490196e-01, 1 
1.029810e-01, 9.647059e-01, 1 
9.960159e-02, 9.843137e-01, 1 
9.733333e-02, 1, 9.803922e-01 
9.620596e-02, 1, 9.647059e-01 
1.032078e-01, 9.372549e-01, 1 
9.426230e-02, 1, 9.568627e-01 
9.281843e-02, 1, 9.647059e-01 
9.251701e-02, 1, 9.607843e-01 
9.383202e-02, 1, 9.960784e-01 
9.876543e-02, 9.529412e-01, 1 
9.296149e-02, 1, 9.843137e-01 
9.071730e-02, 1.000000e+00, 9.294118e-01 
1.013072e-01, 1, 1 
1.071895e-01, 1, 1 
9.455782e-02, 1, 9.607843e-01 
9.869281e-02, 1, 1 
9.362550e-02, 1, 9.843137e-01 
1.077236e-01, 9.647059e-01, 1 
9.934641e-02, 1, 1 
1.069444e-01, 9.411765e-01, 1 
9.193122e-02, 1, 9.882353e-01 
1.022576e-01, 9.843137e-01, 1 
1.014493e-01, 9.921569e-01, 1 
9.477124e-02, 1, 1 
9.934641e-02, 1, 1 
1.013072e-01, 1, 1 
9.934641e-02, 1, 1 
1.026144e-01, 1, 1 
1.028226e-01, 1, 9.725490e-01 
1.154910e-01, 9.450980e-01, 1 
1.050136e-01, 1, 9.647059e-01 
1.060000e-01, 1, 9.803922e-01 
1.004367e-01, 1, 8.980392e-01 
1.104575e-01, 1, 1 
1.146667e-01, 9.803922e-01, 1 
1.205234e-01, 9.490196e-01, 1 
1.095238e-01, 1, 9.607843e-01 
1.183862e-01, 9.882353e-01, 1 
1.140000e-01, 1, 9.803922e-01 
1.132208e-01, 1.000000e+00, 9.294118e-01 
1.154910e-01, 1, 9.450980e-01 
1.172316e-01, 1, 9.254902e-01 
1.215139e-01, 1, 9.843137e-01 
1.258503e-01, 9.607843e-01, 1 
1.187584e-01, 9.959677e-01, 9.725490e-01 
1.140351e-01, 1, 8.941176e-01 
1.227336e-01, 9.372549e-01, 1 
1.223118e-01, 9.959839e-01, 9.764706e-01 
1.238286e-01, 9.960000e-01, 9.803922e-01 
1.260000e-01, 9.803922e-01, 1 
1.428571e-01, 8.784314e-01, 1 
1.337449e-01, 9.529412e-01, 1 
1.384181e-01, 9.254902e-01, 1 
1.414141e-01, 9.058824e-01, 1 
1.420290e-01, 9.019608e-01, 1 
1.325137e-01, 9.568627e-01, 1 
1.390102e-01, 8.980392e-01, 1 
1.368268e-01, 8.980392e-01, 1 
1.305556e-01, 9.411765e-01, 1 
1.205962e-01, 1, 9.647059e-01 
1.272855e-01, 9.294118e-01, 1 
1.305916e-01, 9.058824e-01, 1 
1.313131e-01, 9.058824e-01, 1 
1.317664e-01, 9.176471e-01, 1 
1.388889e-01, 8.941176e-01, 1 
1.309042e-01, 9.686275e-01, 1 
1.427536e-01, 9.019608e-01, 1 
1.435786e-01, 9.058824e-01, 1 
1.349528e-01, 1, 9.686275e-01 
1.350806e-01, 1, 9.725490e-01 
1.426554e-01, 9.254902e-01, 1 
1.420534e-01, 9.294118e-01, 1 
1.384298e-01, 9.490196e-01, 1 
1.328021e-01, 1, 9.843137e-01 
1.322751e-01, 9.882353e-01, 1 
1.251647e-01, 9.921569e-01, 1 
1.246377e-01, 9.019608e-01, 1 
1.173104e-01, 9.137255e-01, 1 
1.141079e-01, 9.450980e-01, 1 
1.065359e-01, 1, 1 
1.106719e-01, 9.921569e-01, 1 
1.182573e-01, 9.450980e-01, 1 
1.193416e-01, 9.529412e-01, 1 
1.262626e-01, 9.058824e-01, 1 
1.251788e-01, 9.137255e-01, 1 
1.192412e-01, 9.647059e-01, 1 
1.277533e-01, 8.901961e-01, 1 
1.322630e-01, 8.549020e-01, 1 
1.380952e-01, 8.235294e-01, 1 
1.182573e-01, 9.450980e-01, 1 
1.214689e-01, 9.254902e-01, 1 
1.370717e-01, 8.392157e-01, 1 
1.291667e-01, 9.411765e-01, 1 
1.269841e-01, 1, 9.882353e-01 
1.254980e-01, 9.843137e-01, 1 
1.235060e-01, 1, 9.843137e-01 
1.190476e-01, 1, 9.333333e-01 
1.406728e-01, 8.549020e-01, 1 
1.248285e-01, 9.529412e-01, 1 
1.128319e-01, 1, 8.862745e-01 
1.165951e-01, 1, 9.137255e-01 
1.238286e-01, 9.764706e-01, 1 
1.402715e-01, 8.666667e-01, 1 
1.271754e-01, 9.880952e-01, 9.882353e-01 
1.304645e-01, 9.568627e-01, 1 
1.364276e-01, 9.294118e-01, 1 
1.445428e-01, 8.862745e-01, 1 
1.294038e-01, 9.800797e-01, 9.843137e-01 
1.189488e-01, 1, 9.450980e-01 
1.174541e-01, 9.960784e-01, 1 
1.202186e-01, 9.568627e-01, 1 
1.260684e-01, 9.176471e-01, 1 
1.145833e-01, 1, 9.411765e-01 
1.305310e-01, 8.862745e-01, 1 
1.195355e-01, 9.568627e-01, 1 
1.189516e-01, 1, 9.725490e-01 
1.232782e-01, 9.490196e-01, 1 
1.208333e-01, 1, 9.411765e-01 
1.291667e-01, 9.411765e-01, 1 
1.257062e-01, 1, 9.254902e-01 
1.320885e-01, 9.450980e-01, 1 
1.317992e-01, 1.000000e+00, 9.372549e-01 
1.341463e-01, 9.685039e-01, 9.960784e-01 
1.366237e-01, 1, 9.137255e-01 
1.447740e-01, 9.915966e-01, 9.333333e-01 
1.467236e-01, 1, 9.176471e-01 
1.386364e-01, 1, 8.627451e-01 
1.361702e-01, 1, 9.215686e-01 
1.319149e-01, 1, 9.215686e-01 
1.307588e-01, 1, 9.647059e-01 
1.300654e-01, 1, 1 
1.293333e-01, 1, 9.803922e-01 
1.311018e-01, 1.000000e+00, 9.372549e-01 
1.331967e-01, 1, 9.568627e-01 
1.355014e-01, 1, 9.647059e-01 
1.401674e-01, 9.372549e-01, 1 
1.362319e-01, 1, 9.019608e-01 
1.506849e-01, 8.588235e-01, 1 
1.365546e-01, 9.333333e-01, 1 
1.347222e-01, 9.411765e-01, 1 
1.360399e-01, 9.176471e-01, 1 
1.317992e-01, 9.372549e-01, 1 
1.512945e-01, 8.078431e-01, 1 
1.253444e-01, 1, 9.490196e-01 
1.214689e-01, 1, 9.254902e-01 
1.179941e-01, 1, 8.862745e-01 
1.174089e-01, 1, 9.686275e-01 
1.201859e-01, 9.843137e-01, 1 
1.200000e-01, 9.803922e-01, 1 
1.099440e-01, 1, 9.333333e-01 
1.284271e-01, 9.058824e-01, 1 
1.050725e-01, 1, 9.019608e-01 
1.186667e-01, 9.803922e-01, 1 
1.071429e-01, 1, 9.333333e-01 
1.095801e-01, 1, 9.960784e-01 
1.055313e-01, 1, 8.980392e-01 
1.147541e-01, 1, 9.568627e-01 
1.125356e-01, 1, 9.176471e-01 
1.033183e-01, 1, 8.666667e-01 
1.067194e-01, 1.000000e+00, 9.921569e-01 
9.534207e-02, 1, 8.980392e-01 
1.045752e-01, 1, 1 
1.039216e-01, 1, 1 
9.637681e-02, 1, 9.019608e-01 
1.091503e-01, 1, 1 
1.076389e-01, 1, 9.411765e-01 
1.046512e-01, 1, 8.431373e-01 
1.153846e-01, 1, 9.686275e-01 
1.152778e-01, 1, 9.411765e-01 
1.113636e-01, 1, 8.627451e-01 
1.276596e-01, 9.215686e-01, 1 
1.384977e-01, 8.352941e-01, 1 
1.084425e-01, 1, 8.980392e-01 
1.108844e-01, 1, 9.607843e-01 
1.144180e-01, 9.882353e-01, 1 
1.170635e-01, 9.960474e-01, 9.921569e-01 
1.315789e-01, 8.941176e-01, 1 
1.283124e-01, 9.372549e-01, 1 
1.315049e-01, 9.294118e-01, 1 
1.326389e-01, 9.411765e-01, 1 
1.232877e-01, 1, 8.588235e-01 
1.317204e-01, 9.725490e-01, 1 
1.286920e-01, 1.000000e+00, 9.294118e-01 
1.345628e-01, 9.568627e-01, 1 
1.288515e-01, 1, 9.333333e-01 
1.291667e-01, 1, 9.411765e-01 
1.308101e-01, 9.920949e-01, 9.921569e-01 
1.333333e-01, 9.607843e-01, 1 
1.279240e-01, 1, 8.941176e-01 
1.418129e-01, 8.941176e-01, 1 
1.293333e-01, 1, 9.803922e-01 
1.461087e-01, 8.901961e-01, 1 
1.293103e-01, 1, 9.098039e-01 
1.189488e-01, 1, 9.450980e-01 
1.057423e-01, 9.333333e-01, 1 
7.703081e-02, 1, 9.333333e-01 
6.422018e-02, 1, 8.549020e-01 
8.366271e-02, 1.000000e+00, 9.921569e-01 
1.099585e-01, 9.450980e-01, 1 
1.228070e-01, 8.941176e-01, 1 
1.084011e-01, 1, 9.647059e-01 
1.142473e-01, 9.725490e-01, 1 
1.167370e-01, 9.442231e-01, 9.843137e-01 
1.158192e-01, 9.477912e-01, 9.764706e-01 
1.067821e-01, 1, 9.058824e-01 
1.320755e-01, 8.313725e-01, 1 
1.182085e-01, 8.901961e-01, 1 
1.027211e-01, 1, 9.607843e-01 
1.010710e-01, 9.803150e-01, 9.960784e-01 
9.471366e-02, 1, 8.901961e-01 
1.002710e-01, 9.647059e-01, 1 
1.004016e-01, 1.000000e+00, 9.764706e-01 
1.094633e-01, 9.254902e-01, 1 
9.774965e-02, 1.000000e+00, 9.294118e-01 
1.132208e-01, 9.294118e-01, 1 
1.039216e-01, 1, 1 
1.280193e-01, 8.117647e-01, 1 
1.139971e-01, 9.058824e-01, 1 
1.042497e-01, 9.843137e-01, 1 
1.069444e-01, 9.411765e-01, 1 
9.816384e-02, 1, 9.254902e-01 
9.902371e-02, 1.000000e+00, 9.372549e-01 
9.757835e-02, 1, 9.176471e-01 
1.184012e-01, 8.666667e-01, 1 
9.216590e-02, 1, 8.509804e-01 
1.020833e-01, 1, 9.411765e-01 
1.020833e-01, 1, 9.411765e-01 
1.189459e-01, 9.176471e-01, 1 
1.169468e-01, 9.333333e-01, 1 
1.075269e-01, 1, 9.725490e-01 
1.086957e-01, 1.000000e+00, 9.921569e-01 
1.095801e-01, 1, 9.960784e-01 
1.115538e-01, 9.843137e-01, 1 
1.111111e-01, 1.000000e+00, 9.764706e-01 
1.178522e-01, 9.372549e-01, 1 
1.193503e-01, 9.254902e-01, 1 
1.078431e-01, 1, 1 
1.172087e-01, 9.647059e-01, 1 
9.782609e-02, 1, 9.019608e-01 
1.185495e-01, 9.372549e-01, 1 
1.091503e-01, 1, 1 
1.343042e-01, 8.078431e-01, 1 
9.861111e-02, 1, 9.411765e-01 
9.959350e-02, 1, 9.647059e-01 
1.099440e-01, 9.333333e-01, 1 
9.673203e-02, 1, 1 
8.869814e-02, 1, 9.137255e-01 
1.008065e-01, 9.725490e-01, 1 
9.542484e-02, 1, 1 
8.858268e-02, 1, 9.960784e-01 
9.972106e-02, 9.372549e-01, 1 
8.933333e-02, 1, 9.803922e-01 
1.048611e-01, 9.411765e-01, 1 
1.066127e-01, 9.686275e-01, 1 
1.115646e-01, 9.607843e-01, 1 
1.140351e-01, 1, 9.686275e-01 
1.270191e-01, 8.901961e-01, 1 
1.298799e-01, 8.705882e-01, 1 
1.027668e-01, 1.000000e+00, 9.921569e-01 
1.082337e-01, 9.843137e-01, 1 
9.322034e-02, 1, 9.254902e-01 
1.067493e-01, 9.490196e-01, 1 
1.038961e-01, 1, 9.058824e-01 
1.087866e-01, 1.000000e+00, 9.372549e-01 
1.092669e-01, 9.488189e-01, 9.960784e-01 
1.077236e-01, 9.723320e-01, 9.921569e-01 
1.048387e-01, 9.725490e-01, 1 
1.085754e-01, 9.450980e-01, 1 
9.891599e-02, 1, 9.647059e-01 
1.030790e-01, 9.764706e-01, 1 
9.410920e-02, 1, 9.098039e-01 
1.082982e-01, 9.294118e-01, 1 
9.410920e-02, 1, 9.098039e-01 
1.182796e-01, 8.509804e-01, 1 
1.014493e-01, 1.000000e+00, 9.921569e-01 
9.876543e-02, 1, 9.529412e-01 
1.012146e-01, 1, 9.686275e-01 
1.001431e-01, 1, 9.137255e-01 
1.052632e-01, 1, 9.686275e-01 
1.133603e-01, 9.686275e-01, 1 
1.306306e-01, 8.705882e-01, 1 
1.234310e-01, 9.372549e-01, 1 
1.161417e-01, 9.960784e-01, 1 
1.099585e-01, 1, 9.450980e-01 
1.133603e-01, 9.686275e-01, 1 
1.117970e-01, 9.529412e-01, 1 
1.034946e-01, 1, 9.725490e-01 
1.060000e-01, 9.803922e-01, 1 
1.187215e-01, 8.588235e-01, 1 
1.281407e-01, 7.803922e-01, 1 
1.207729e-01, 8.117647e-01, 1 
9.960159e-02, 9.843137e-01, 1 
1.101322e-01, 8.901961e-01, 1 
1.115942e-01, 9.019608e-01, 1 
1.077236e-01, 9.647059e-01, 1 
1.136681e-01, 9.372549e-01, 1 
1.060606e-01, 1, 9.490196e-01 
1.240981e-01, 9.058824e-01, 1 
1.081871e-01, 1, 8.941176e-01 
1.208333e-01, 9.411765e-01, 1 
1.082677e-01, 9.960784e-01, 1 
1.059379e-01, 9.686275e-01, 1 
1.099138e-01, 9.098039e-01, 1 
1.048265e-01, 1, 8.666667e-01 
1.196237e-01, 1, 9.725490e-01 
1.241830e-01, 1, 1 
1.113333e-01, 1, 9.803922e-01 
1.199187e-01, 9.647059e-01, 1 
1.386364e-01, 8.627451e-01, 1 
1.369565e-01, 9.019608e-01, 1 
1.363636e-01, 9.490196e-01, 1 
1.238472e-01, 1.000000e+00, 9.921569e-01 
1.039216e-01, 1, 1 
9.891599e-02, 1, 9.647059e-01 
1.210826e-01, 9.176471e-01, 1 
1.227709e-01, 9.529412e-01, 1 
1.241427e-01, 9.529412e-01, 1 
1.115942e-01, 1, 9.019608e-01 
1.262204e-01, 9.372549e-01, 1 
1.152263e-01, 1, 9.529412e-01 
1.190476e-01, 9.882353e-01, 1 
1.195219e-01, 9.843137e-01, 1 
1.206667e-01, 1, 9.803922e-01 
1.219512e-01, 1, 9.647059e-01 
1.233062e-01, 9.647059e-01, 1 
1.231293e-01, 1, 9.607843e-01 
1.371681e-01, 8.862745e-01, 1 
1.346154e-01, 9.176471e-01, 1 
1.243280e-01, 1, 9.725490e-01 
1.287263e-01, 9.647059e-01, 1 
1.455505e-01, 8.666667e-01, 1 
1.278447e-01, 9.764706e-01, 1 
1.287879e-01, 1, 9.490196e-01 
1.476190e-01, 8.235294e-01, 1 
1.162634e-01, 1, 9.725490e-01 
1.063830e-01, 1, 9.215686e-01 
1.237037e-01, 8.823529e-01, 1 
1.143251e-01, 9.490196e-01, 1 
1.071923e-01, 1, 9.450980e-01 
1.153305e-01, 9.294118e-01, 1 
1.115646e-01, 9.607843e-01, 1 
1.131687e-01, 9.529412e-01, 1 
1.168831e-01, 9.058824e-01, 1 
1.211454e-01, 8.901961e-01, 1 
1.133603e-01, 9.686275e-01, 1 
1.104575e-01, 1, 1 
1.153305e-01, 1.000000e+00, 9.294118e-01 
1.544118e-01, 8.000000e-01, 1 
1.278736e-01, 1, 9.098039e-01 
1.420534e-01, 9.294118e-01, 1 
1.262204e-01, 1.000000e+00, 9.372549e-01 
1.277997e-01, 9.921569e-01, 1 
1.150628e-01, 1.000000e+00, 9.372549e-01 
1.012931e-01, 1, 9.098039e-01 
9.745763e-02, 9.254902e-01, 1 
8.708709e-02, 1, 8.705882e-01 
1.226287e-01, 1, 9.647059e-01 
1.341301e-01, 9.843137e-01, 1 
1.431925e-01, 8.352941e-01, 1 
1.155914e-01, 1, 9.725490e-01 
1.348837e-01, 8.431373e-01, 1 
1.174541e-01, 1, 9.960784e-01 
1.213911e-01, 9.960784e-01, 1 
1.113445e-01, 1, 9.333333e-01 
1.039945e-01, 1, 9.490196e-01 
1.204545e-01, 8.627451e-01, 1 
1.088435e-01, 9.607843e-01, 1 
1.040816e-01, 1, 9.607843e-01 
1.050420e-01, 1, 9.333333e-01 
1.239130e-01, 9.019608e-01, 1 
1.124183e-01, 1, 1 
1.120000e-01, 1, 9.803922e-01 
1.163399e-01, 1, 1 
1.161417e-01, 1, 9.960784e-01 
1.230982e-01, 9.450980e-01, 1 
1.144986e-01, 1, 9.647059e-01 
1.187584e-01, 9.686275e-01, 1 
1.197279e-01, 9.607843e-01, 1 
1.076696e-01, 1, 8.862745e-01 
1.120219e-01, 1, 9.568627e-01 
1.108696e-01, 1, 9.019608e-01 
1.166667e-01, 1, 9.803922e-01 
1.262204e-01, 9.372549e-01, 1 
1.265560e-01, 9.450980e-01, 1 
1.265560e-01, 9.450980e-01, 1 
1.177249e-01, 1, 9.882353e-01 
1.243280e-01, 9.725490e-01, 1 
1.161202e-01, 1, 9.568627e-01 
1.329023e-01, 9.098039e-01, 1 
1.157025e-01, 1, 9.490196e-01 
1.156463e-01, 1, 9.607843e-01 
1.291486e-01, 9.058824e-01, 1 
1.265823e-01, 9.294118e-01, 1 
1.411483e-01, 8.196078e-01, 1 
1.157025e-01, 1, 9.490196e-01 
1.163121e-01, 1, 9.215686e-01 
1.275362e-01, 9.019608e-01, 1 
1.196237e-01, 9.725490e-01, 1 
1.250000e-01, 9.568627e-01, 1 
1.267507e-01, 9.333333e-01, 1 
1.181694e-01, 9.568627e-01, 1 
1.069444e-01, 1, 9.411765e-01 
1.454248e-01, 8.000000e-01, 1 
1.173333e-01, 1, 9.803922e-01 
1.185637e-01, 1, 9.647059e-01 
1.369565e-01, 9.019608e-01, 1 
1.293760e-01, 8.588235e-01, 1 
1.047820e-01, 1.000000e+00, 9.294118e-01 
8.193277e-02, 1, 9.333333e-01 
1.001431e-01, 9.137255e-01, 1 
1.159420e-01, 1.000000e+00, 9.921569e-01 
1.226287e-01, 1, 9.647059e-01 
1.120567e-01, 1, 9.215686e-01 
1.166667e-01, 9.803922e-01, 1 
1.178046e-01, 1.000000e+00, 9.764706e-01 
1.390135e-01, 8.745098e-01, 1 
1.343179e-01, 9.294118e-01, 1 
1.311111e-01, 1, 8.823529e-01 
1.349528e-01, 9.724409e-01, 9.960784e-01 
1.327801e-01, 1, 9.450980e-01 
1.284271e-01, 1, 9.058824e-01 
1.304348e-01, 9.921569e-01, 1 
1.248366e-01, 1, 1 
1.205234e-01, 1, 9.490196e-01 
1.199442e-01, 1.000000e+00, 9.372549e-01 
1.186441e-01, 1, 9.254902e-01 
1.217151e-01, 1, 9.450980e-01 
1.323319e-01, 9.137255e-01, 1 
1.162019e-01, 1, 9.843137e-01 
1.137566e-01, 1, 9.882353e-01 
1.283688e-01, 9.215686e-01, 1 
1.210317e-01, 9.882353e-01, 1 
1.220000e-01, 9.803922e-01, 1 
1.248313e-01, 9.686275e-01, 1 
1.271754e-01, 9.764706e-01, 1 
1.274510e-01, 1, 1 
1.480655e-01, 8.784314e-01, 1 
1.281046e-01, 1, 1 
1.241427e-01, 1, 9.529412e-01 
1.366806e-01, 9.372549e-01, 1 
1.240157e-01, 9.960784e-01, 1 
1.145833e-01, 1, 8.784314e-01 
1.165312e-01, 1, 9.647059e-01 
1.179379e-01, 1, 9.254902e-01 
1.286920e-01, 1.000000e+00, 9.294118e-01 
1.323099e-01, 1, 8.941176e-01 
1.488095e-01, 8.784314e-01, 1 
1.410256e-01, 9.176471e-01, 1 
1.310541e-01, 1, 9.176471e-01 
1.270191e-01, 1, 8.901961e-01 
1.246556e-01, 1, 9.490196e-01 
1.219008e-01, 1, 9.490196e-01 
1.170068e-01, 1, 9.607843e-01 
1.152778e-01, 1, 9.411765e-01 
1.183007e-01, 1, 1 
1.203704e-01, 1, 9.882353e-01 
1.387665e-01, 8.901961e-01, 1 
1.288799e-01, 9.686275e-01, 1 
1.309042e-01, 9.880000e-01, 9.803922e-01 
1.108563e-01, 1, 8.549020e-01 
8.467742e-02, 1, 9.725490e-01 
7.330567e-02, 1, 9.450980e-01 
9.925926e-02, 8.823529e-01, 1 
9.033613e-02, 1, 9.333333e-01 
7.361111e-02, 1, 9.411765e-01 
7.843137e-02, 1, 1 
8.786611e-02, 1.000000e+00, 9.372549e-01 
1.076818e-01, 9.529412e-01, 1 
1.096296e-01, 1, 8.823529e-01 
1.260000e-01, 9.803922e-01, 1 
1.278447e-01, 9.764706e-01, 1 
1.276455e-01, 9.882353e-01, 1 
1.253333e-01, 9.803922e-01, 1 
1.236559e-01, 9.725490e-01, 1 
1.273247e-01, 9.137255e-01, 1 
1.239669e-01, 9.490196e-01, 1 
1.333333e-01, 9.411765e-01, 1 
1.277997e-01, 9.921569e-01, 1 
1.385281e-01, 9.058824e-01, 1 
1.222222e-01, 1, 1 
1.337719e-01, 8.941176e-01, 1 
1.328928e-01, 8.901961e-01, 1 
1.115591e-01, 1, 9.725490e-01 
1.164659e-01, 9.764706e-01, 1 
1.169355e-01, 9.725490e-01, 1 
1.146245e-01, 9.921569e-01, 1 
1.169355e-01, 9.725490e-01, 1 
1.284271e-01, 9.058824e-01, 1 
1.311594e-01, 9.019608e-01, 1 
1.205534e-01, 1.000000e+00, 9.921569e-01 
