4.061,-486.95068,666.27502,-192.0105
4.129,-489.66064,665.93628,-191.01562
4.188,-490.84625,667.46521,-189.85596
4.252,-489.83002,667.46521,-189.52332
4.317,-489.66064,666.6153,-191.01562
4.382,-488.98315,668.31512,-191.01562
4.45,-488.13629,666.44592,-191.18195
4.529,-489.3219,667.29584,-190.35339
4.578,-487.28943,666.27502,-192.0105
4.64,-488.98315,667.29584,-190.35339
4.703,-489.15253,666.44592,-191.18195
4.768,-489.3219,666.27502,-189.68964
4.832,-489.3219,666.95557,-190.35339
4.899,-489.99939,665.25574,-191.01562
4.964,-489.99939,665.93628,-190.68451
5.027,-488.98315,665.59601,-192.0105
5.088,-488.30566,666.27502,-191.67938
5.153,-489.66064,665.93628,-190.68451
5.216,-489.99939,665.59601,-191.67938
5.281,-490.50751,666.10565,-190.18707
5.345,-488.64441,668.6554,-191.34827
5.411,-488.81378,666.10565,-190.51819
5.474,-489.66064,665.93628,-191.34827
5.539,-489.3219,666.6153,-190.35339
5.603,-488.13629,666.10565,-192.50793
5.669,-488.98315,666.27502,-191.67938
5.733,-487.96692,665.25574,-191.01562
5.82,-487.12006,665.76538,-191.51306
5.87,-489.3219,666.27502,-191.67938
5.924,-489.49127,666.78619,-190.85083
5.987,-488.64441,666.95557,-192.34314
6.051,-489.83002,667.12494,-192.17682
6.116,-486.61194,665.93628,-191.67938
6.181,-489.99939,667.63458,-191.67938
6.244,-488.47504,665.08636,-193.17169
6.309,-488.64441,665.93628,-192.34314
6.372,-490.16876,666.78619,-192.17682
6.437,-487.79755,665.76538,-191.18195
6.501,-489.99939,665.93628,-191.01562
6.569,-487.96692,666.27502,-193.00537
6.629,-488.13629,666.44592,-191.8457
6.694,-489.3219,666.95557,-191.67938
6.758,-488.98315,666.95557,-191.67938
6.822,-488.98315,666.95557,-193.00537
6.89,-489.15253,665.08636,-194.16656
6.951,-487.28943,665.93628,-192.0105
7.015,-488.64441,665.93628,-190.02075
7.079,-488.81378,666.10565,-192.17682
7.143,-487.79755,667.46521,-191.51306
7.209,-488.98315,665.93628,-191.67938
7.272,-488.81378,666.78619,-192.17682
7.338,-488.47504,665.08636,-191.18195
7.401,-488.13629,667.46521,-191.8457
7.466,-486.78131,665.42664,-191.18195
7.528,-489.66064,667.29584,-192.0105
7.593,-489.15253,666.10565,-191.51306
7.657,-490.16876,667.12494,-191.18195
7.723,-489.3219,667.63458,-191.01562
7.792,-489.66064,666.27502,-192.67426
7.851,-488.81378,666.10565,-192.50793
7.914,-488.98315,664.23645,-192.34314
7.978,-488.81378,666.44592,-191.18195
8.042,-489.3219,666.27502,-191.67938
8.107,-488.47504,666.44592,-191.8457
8.173,-488.98315,665.25574,-192.34314
8.236,-488.81378,665.76538,-192.84058
8.299,-488.30566,666.27502,-191.67938
8.363,-487.96692,666.27502,-190.35339
8.428,-489.99939,666.6153,-193.66913
8.493,-488.64441,667.29584,-191.34827
8.559,-488.30566,665.59601,-192.0105
8.621,-489.15253,665.42664,-191.8457
8.685,-488.64441,666.27502,-191.01562
8.749,-488.81378,667.12494,-191.8457
8.813,-488.98315,666.6153,-192.0105
8.877,-488.47504,666.78619,-191.18195
8.942,-489.66064,666.6153,-192.0105
9.017,-488.81378,666.44592,-191.51306
9.07,-487.79755,666.44592,-191.51306
9.134,-489.15253,667.12494,-191.18195
9.198,-489.83002,667.80548,-190.85083
9.263,-489.15253,665.08636,-191.51306
9.33,-488.81378,666.10565,-192.50793
9.391,-488.30566,665.25574,-192.67426
9.455,-487.79755,664.06708,-192.50793
9.52,-489.15253,666.10565,-194.16656
9.583,-488.30566,665.93628,-191.67938
9.648,-488.30566,666.27502,-192.0105
9.712,-489.3219,666.6153,-192.0105
9.778,-488.13629,667.80548,-191.18195
9.842,-487.79755,666.10565,-193.17169
9.904,-488.81378,667.12494,-190.85083
9.969,-490.16876,666.10565,-191.51306
10.033,-487.79755,665.76538,-191.8457
10.097,-489.15253,666.78619,-190.85083
10.162,-487.96692,666.6153,-192.0105
10.237,-488.98315,666.27502,-191.67938
10.321,-487.62817,666.6153,-192.67426
10.354,-488.64441,665.59601,-192.34314
10.418,-488.30566,665.93628,-191.01562
10.482,-488.98315,665.25574,-192.0105
10.547,-489.66064,665.59601,-190.68451
10.612,-487.28943,665.93628,-191.34827
10.676,-488.98315,666.6153,-191.01562
10.74,-489.15253,666.10565,-192.84058
10.805,-487.28943,666.27502,-192.0105
10.868,-488.64441,666.95557,-192.34314
10.945,-488.47504,666.78619,-192.50793
10.999,-489.83002,667.12494,-190.85083
11.062,-489.66064,666.6153,-191.34827
11.125,-488.81378,666.10565,-190.51819
11.191,-488.81378,666.10565,-190.85083
11.254,-487.96692,664.57672,-190.35339
11.32,-488.30566,665.93628,-193.00537
11.385,-488.13629,666.10565,-191.18195
11.452,-489.66064,665.59601,-192.0105
11.511,-488.64441,665.93628,-192.0105
11.59,-488.98315,665.59601,-191.01562
11.638,-490.33813,666.27502,-190.68451
11.703,-489.99939,665.25574,-193.00537
11.766,-489.99939,666.27502,-190.68451
11.831,-491.0141,665.93628,-191.67938
11.896,-487.96692,666.27502,-192.34314
11.96,-490.33813,665.25574,-191.01562
12.024,-489.49127,667.46521,-191.8457
12.088,-488.98315,666.95557,-191.01562
12.152,-489.99939,665.25574,-191.34827
12.216,-488.13629,667.80548,-190.85083
12.281,-488.98315,667.29584,-192.34314
12.346,-488.98315,666.6153,-191.67938
12.41,-488.98315,668.31512,-191.67938
12.478,-489.66064,665.59601,-191.34827
12.537,-487.4588,664.74609,-191.18195
12.602,-488.13629,665.76538,-191.18195
12.665,-489.99939,664.57672,-191.01562
12.73,-489.99939,666.6153,-192.67426
12.795,-488.81378,665.42664,-191.8457
12.859,-489.66064,665.93628,-192.0105
12.922,-487.96692,667.29584,-191.67938
12.987,-489.3219,665.93628,-191.34827
13.051,-489.99939,666.6153,-190.02075
13.117,-488.81378,666.44592,-192.50793
13.18,-488.81378,666.78619,-190.51819
13.245,-488.98315,666.6153,-191.01562
13.31,-489.3219,664.91699,-191.67938
13.377,-487.28943,665.93628,-191.34827
13.442,-488.13629,666.44592,-192.50793
13.535,-488.64441,665.25574,-191.34827
13.566,-488.64441,665.59601,-191.01562
13.63,-489.66064,667.29584,-189.68964
13.693,-489.15253,665.42664,-191.18195
13.757,-489.49127,667.12494,-191.8457
13.822,-488.64441,666.95557,-192.0105
13.89,-489.83002,667.46521,-191.18195
13.956,-490.16876,665.76538,-191.18195
14.015,-488.98315,665.25574,-190.35339
14.078,-489.3219,667.29584,-191.67938
14.143,-488.81378,666.10565,-191.18195
14.207,-490.33813,666.27502,-191.01562
14.271,-489.3219,666.27502,-191.67938
14.336,-489.3219,666.95557,-191.67938
14.402,-489.15253,667.46521,-190.85083
14.465,-487.96692,666.6153,-191.34827
14.53,-488.81378,665.42664,-191.51306
14.595,-488.47504,666.10565,-191.51306
14.664,-488.64441,665.93628,-191.34827
14.722,-489.15253,666.10565,-192.50793
14.785,-489.83002,666.44592,-192.17682
14.849,-489.15253,666.78619,-192.17682
14.914,-488.81378,667.12494,-191.51306
14.977,-489.83002,666.78619,-191.18195
15.042,-488.47504,664.74609,-191.51306
15.108,-488.13629,665.42664,-193.50281
15.172,-487.96692,665.93628,-191.34827
15.235,-488.64441,665.93628,-191.67938
15.299,-487.96692,666.27502,-192.0105
15.363,-490.16876,666.44592,-191.51306
15.431,-490.84625,666.10565,-191.51306
15.492,-488.98315,664.91699,-191.01562
15.557,-488.81378,666.78619,-190.18707
15.62,-489.66064,664.57672,-191.67938
15.686,-488.98315,665.93628,-191.67938
15.753,-488.47504,666.10565,-191.8457
15.812,-488.81378,666.10565,-190.85083
15.876,-489.3219,665.93628,-192.34314
15.941,-489.3219,666.6153,-192.67426
16.005,-488.13629,665.42664,-192.50793
16.07,-490.33813,666.95557,-192.0105
16.134,-488.30566,665.59601,-191.67938
16.199,-489.3219,666.27502,-190.68451
16.271,-489.15253,665.08636,-191.51306
16.327,-488.47504,666.10565,-190.85083
16.391,-487.96692,664.91699,-193.00537
16.457,-487.96692,665.59601,-194.00024
16.521,-487.96692,664.57672,-194.00024
16.585,-485.93445,662.19788,-198.64349
16.654,-490.16876,668.14423,-192.50793
16.741,-488.13629,665.76538,-193.83545
16.775,-485.25696,663.55743,-197.98126
16.84,-487.79755,666.78619,-194.49768
16.904,-485.76508,662.70752,-196.48743
16.968,-487.62817,664.57672,-197.64862
17.033,-486.95068,663.89618,-194.99512
17.097,-485.42633,665.08636,-196.48743
17.161,-485.25696,664.23645,-196.98639
17.228,-486.27319,665.59601,-195.32776
17.29,-487.4588,664.06708,-194.83032
17.354,-486.78131,665.42664,-196.15631
17.418,-485.5957,663.89618,-196.32263
17.491,-486.61194,665.25574,-195.98999
17.546,-485.08759,665.08636,-197.48383
17.61,-487.79755,664.06708,-195.49255
17.674,-486.44257,663.72681,-195.8252
17.739,-485.76508,663.72681,-196.82007
17.803,-485.93445,664.91699,-196.98639
17.868,-487.28943,663.89618,-196.65375
17.932,-486.44257,665.76538,-197.15118
18.011,-487.28943,664.91699,-195.98999
18.06,-485.76508,663.38654,-196.82007
18.124,-486.27319,665.25574,-195.98999
18.188,-485.42633,663.72681,-197.15118
18.253,-485.5957,663.89618,-197.64862
18.317,-485.42633,664.40735,-196.82007
18.382,-486.27319,664.23645,-197.98126
18.446,-486.27319,664.57672,-197.64862
18.512,-487.79755,664.06708,-197.48383
18.575,-486.78131,664.06708,-197.48383
18.664,-486.27319,664.91699,-198.31238
18.702,-485.93445,664.91699,-197.98126
18.766,-486.78131,665.08636,-196.82007
18.83,-486.78131,664.74609,-196.15631
18.894,-487.4588,665.08636,-196.82007
18.962,-485.5957,665.25574,-197.98126
19.025,-485.5957,664.91699,-197.3175
19.088,-485.42633,663.38654,-195.8252
19.152,-485.93445,664.91699,-196.65375
19.216,-485.25696,665.59601,-196.32263
19.297,-486.61194,664.23645,-196.32263
19.344,-486.44257,664.40735,-197.48383
19.408,-485.93445,663.89618,-196.32263
19.472,-486.61194,665.25574,-197.3175
19.537,-486.95068,663.55743,-195.32776
19.602,-485.25696,664.23645,-196.32263
19.665,-486.78131,665.08636,-197.81494
19.729,-486.78131,663.72681,-196.15631
19.794,-486.10382,664.06708,-196.48743
19.858,-486.95068,663.89618,-196.65375
19.922,-486.27319,664.57672,-195.98999
19.987,-486.44257,664.40735,-197.48383
20.052,-486.10382,664.40735,-197.15118
20.115,-486.10382,666.10565,-196.15631
20.184,-486.10382,662.70752,-197.15118
20.246,-487.28943,663.89618,-198.64349
20.314,-485.93445,663.89618,-197.64862
20.372,-485.42633,664.74609,-196.48743
20.435,-486.27319,664.57672,-196.98639
20.5,-486.61194,663.89618,-196.32263
20.565,-486.44257,664.74609,-197.48383
20.628,-485.42633,664.40735,-197.15118
20.693,-485.76508,663.72681,-197.15118
20.757,-486.44257,663.72681,-195.8252
20.822,-486.95068,664.57672,-196.32263
20.885,-486.10382,664.74609,-197.81494
20.949,-486.95068,664.57672,-197.98126
21.014,-486.44257,664.40735,-196.15631
21.079,-485.5957,665.59601,-197.3175
21.142,-486.44257,663.38654,-197.48383
21.206,-486.95068,664.57672,-196.65375
21.27,-486.95068,664.57672,-196.98639
21.335,-487.79755,664.40735,-196.82007
21.398,-485.42633,663.04779,-196.82007
21.463,-485.93445,662.87689,-198.64349
21.527,-485.93445,663.21716,-195.98999
21.592,-485.08759,665.08636,-197.48383
21.655,-488.30566,665.25574,-196.98639
21.72,-521.32568,659.30939,-219.70367
21.784,-488.13629,641.29791,-173.93646
21.851,-512.68921,717.93213,-217.87872
21.912,-510.65826,681.22864,-240.43121
21.976,-495.07904,655.40009,-159.17816
22.041,-525.39062,736.11298,-277.40784
22.107,-516.92352,699.07074,-253.19824
22.171,-498.12622,645.8847,-148.23456
22.233,-525.72937,738.15308,-278.40271
22.297,-490.50751,642.65594,-160.00824
22.362,-524.03564,726.5976,-233.6319
22.425,-503.88489,665.93628,-225.17548
22.49,-489.49127,642.99622,-174.60022
22.554,-513.70544,715.89355,-218.54248
22.62,-509.47266,680.03998,-240.92865
22.683,-493.55469,655.23071,-162.66022
22.748,-522.51129,733.22449,-278.90015
22.811,-489.15253,637.55951,-150.39062
22.876,-495.58716,644.35577,-150.05798
22.944,-524.71313,737.81281,-276.74561
23.005,-489.3219,641.46729,-160.83679
23.067,-521.32568,729.31671,-231.64215
23.132,-503.37677,667.46521,-223.01941
23.196,-497.61963,672.2229,-173.27271
23.261,-517.60101,717.42249,-219.03992
23.325,-509.30328,677.49023,-239.76746
23.39,-494.06281,654.04205,-163.4903
23.459,-522.17255,732.88574,-281.22253
23.517,-490.50751,634.84039,-152.71149
23.581,-524.03564,731.35529,-251.2085
23.648,-523.6969,737.47253,-280.7251
23.71,-486.44257,641.29791,-162.99286
23.774,-521.66443,728.6377,-233.30078
23.84,-501.51367,665.59601,-226.17035
23.907,-495.07904,671.03424,-174.10278
23.967,-520.64819,725.91858,-278.07159
24.031,-507.44019,678.68042,-242.58575
24.094,-495.9259,654.5517,-163.32397
24.159,-523.52753,730.84564,-283.21228
24.223,-492.53845,635.85968,-152.38037
24.288,-522.51129,729.48608,-255.02319
24.352,-493.55469,650.47302,-211.08093
24.417,-486.10382,639.25781,-165.64484
24.48,-519.63196,725.57831,-237.9425
24.544,-497.45026,661.8576,-228.49121
24.608,-491.35284,671.37299,-176.09253
24.68,-519.63196,722.85919,-278.73535
24.737,-492.53845,636.5387,-150.05798
24.802,-493.38531,656.75964,-165.81116
24.865,-521.8338,730.5069,-285.53314
24.931,-491.18347,637.55951,-154.70123
24.998,-526.23749,729.82635,-256.34918
25.061,-491.69159,649.96338,-212.90436
25.126,-496.60339,686.83624,-196.15631
25.187,-517.43164,724.38965,-242.75208
25.25,-497.95837,659.30939,-230.31616
25.314,-490.67688,669.33441,-184.05151
25.379,-518.61725,718.78204,-283.3786
25.444,-487.4588,633.14056,-153.37524
25.508,-525.22125,732.88574,-268.95142
25.572,-521.49506,729.48608,-286.52802
25.637,-487.96692,635.35004,-160.83679
25.7,-523.6969,731.69556,-259.16901
25.764,-489.83002,648.77319,-216.38641
25.828,-497.45026,688.70544,-201.297
25.892,-514.55231,700.4303,-277.74048
25.958,-496.77277,655.06134,-234.46045
26.021,-487.12006,668.4845,-189.52332
26.085,-519.63196,715.38391,-284.70459
26.15,-481.19354,630.25208,-163.4903
26.22,-522.34192,730.67627,-272.76611
26.282,-562.81281,641.12701,-266.63055
26.382,-587.70599,655.23071,-274.75586
26.441,-515.39917,729.82635,-261.65619
26.471,-530.80902,712.66479,-282.71484
26.534,-485.5957,621.41571,-166.1438
26.598,-482.7179,708.24585,-213.73291
26.663,-454.77753,633.99048,-183.7204
26.729,-455.62439,632.46155,-182.22809
26.792,-454.9469,633.14056,-183.55408
26.856,-455.62439,636.19995,-181.89545
26.92,-454.60815,634.50012,-182.5592
26.999,-455.45502,633.99048,-181.73065
27.051,-454.9469,633.82111,-183.55408
27.116,-454.77753,634.33075,-182.39288
27.177,-454.26941,635.85968,-183.55408
27.241,-454.77753,634.33075,-181.73065
27.305,-453.76129,635.00977,-181.39801
27.369,-455.11627,634.33075,-179.74091
27.433,-453.42255,634.33075,-182.06177
27.498,-453.93066,634.15985,-182.5592
27.562,-455.11627,635.69031,-183.05664
27.65,-455.11627,635.00977,-182.72552
27.719,-455.45502,633.31146,-181.73065
27.755,-454.10004,634.33075,-183.38776
27.819,-454.43878,633.65021,-182.06177
27.883,-452.74506,633.31146,-183.38776
27.947,-454.60815,633.48083,-182.89032
28.012,-454.26941,633.48083,-182.5592
28.076,-455.45502,633.65021,-183.05664
28.14,-454.60815,634.15985,-181.89545
28.205,-453.93066,633.14056,-184.21783
28.301,-455.45502,633.31146,-182.39288
28.37,-454.10004,634.67102,-182.06177
28.436,-453.25317,633.82111,-181.56433
28.462,-453.42255,633.99048,-182.72552
28.525,-454.9469,634.15985,-183.22296
28.589,-455.11627,633.31146,-181.73065
28.653,-453.76129,634.33075,-181.73065
28.718,-453.93066,634.15985,-183.55408
28.783,-453.76129,633.65021,-182.06177
28.846,-454.43878,633.65021,-182.39288
28.91,-453.93066,632.12128,-184.88007
28.974,-454.77753,635.69031,-180.07202
29.039,-454.26941,633.82111,-181.56433
29.103,-454.60815,633.48083,-183.22296
29.167,-452.74506,635.00977,-184.38263
29.231,-455.28564,635.18066,-181.89545
29.296,-453.0838,633.99048,-183.7204
29.359,-456.6391,634.50012,-180.23834
29.424,-453.59192,633.14056,-184.54895
29.488,-452.40631,631.9519,-186.70502
29.553,-454.26941,633.14056,-183.55408
29.618,-455.62439,633.14056,-182.5592
29.681,-453.76129,634.33075,-184.05151
29.745,-456.30035,635.85968,-179.9057
29.811,-458.33282,636.19995,-179.57458
29.875,-457.48596,635.69031,-177.75116
29.938,-459.17969,637.38861,-178.41339
30.002,-457.31659,637.55951,-176.25885
30.068,-456.80847,634.33075,-178.08228
30.13,-457.31659,637.89825,-176.92108
30.209,-458.33282,635.18066,-178.57971
30.261,-457.99408,634.84039,-178.2486
30.328,-458.84094,636.02905,-178.74603
30.387,-458.16345,636.02905,-178.74603
30.451,-458.67157,635.18066,-176.58997
30.515,-459.68781,635.18066,-176.25885
30.581,-459.01031,636.19995,-177.25372
30.648,-459.34906,636.19995,-176.58997
30.711,-457.48596,637.04987,-176.42365
30.772,-458.33282,636.87897,-176.58997
30.845,-458.5022,637.72888,-177.0874
30.901,-457.14722,634.33075,-179.40826
30.965,-455.96161,634.15985,-180.56946
31.029,-457.14722,634.33075,-181.06689
31.096,-454.60815,633.82111,-182.5592
31.157,-455.45502,634.33075,-183.38776
31.221,-453.93066,634.84039,-184.21783
31.286,-452.40631,632.63092,-185.71014
31.352,-453.25317,633.14056,-185.54382
31.418,-451.72882,632.29065,-187.03613
31.496,-453.42255,631.27136,-188.03101
31.546,-450.88196,632.80182,-187.86621
31.608,-450.71259,631.27136,-190.68451
31.671,-450.54321,629.40216,-189.1922
31.736,-449.01886,630.25208,-191.01562
31.799,-450.20447,629.74243,-190.85083
31.87,-449.01886,630.93262,-191.34827
31.931,-449.18823,630.76172,-191.51306
31.992,-450.37384,631.61163,-193.00537
32.056,-450.0351,629.57306,-191.67938
32.131,-448.68011,630.59235,-193.33801
32.185,-449.01886,630.93262,-191.67938
32.249,-452.06757,632.29065,-187.69989
32.313,-449.01886,630.25208,-189.35852
32.379,-450.37384,631.9519,-187.69989
32.441,-453.0838,631.61163,-187.03613
32.506,-452.06757,631.61163,-187.36877
32.569,-452.23694,633.48083,-185.54382
32.635,-453.93066,633.14056,-183.22296
32.704,-454.9469,634.15985,-184.54895
32.786,-454.77753,633.31146,-183.38776
32.834,-456.30035,634.15985,-181.23322
32.892,-456.97784,635.51941,-180.56946
32.955,-456.30035,634.50012,-179.9057
33.02,-458.67157,634.50012,-178.2486
33.083,-456.97784,636.19995,-177.25372
33.147,-457.99408,636.87897,-177.58484
33.211,-457.65533,636.5387,-177.25372
33.276,-457.65533,636.19995,-178.57971
33.34,-458.16345,636.70959,-178.74603
33.404,-459.17969,636.02905,-177.0874
33.468,-458.67157,636.5387,-177.91595
33.532,-457.82471,636.70959,-175.75989
33.598,-458.5022,635.69031,-176.75629
33.662,-459.68781,636.87897,-177.58484
33.725,-457.99408,636.87897,-176.92108
33.789,-459.51843,637.04987,-175.75989
33.853,-460.3653,637.21924,-175.59509
33.925,-459.68781,638.23853,-176.92108
33.982,-459.51843,636.02905,-175.42877
34.046,-460.70404,638.5788,-173.27271
34.11,-460.70404,636.87897,-174.93134
34.18,-462.05902,637.55951,-173.93646
34.238,-460.87341,638.06915,-174.4339
34.302,-461.88965,638.74817,-174.10278
34.367,-462.90436,637.04987,-173.77014
34.433,-460.87341,638.4079,-172.44415
34.496,-460.3653,637.89825,-173.93646
34.561,-461.72028,638.5788,-172.27783
34.624,-463.58185,638.74817,-171.7804
34.718,-462.56714,639.08844,-172.11304
34.763,-462.39777,638.5788,-173.60535
34.817,-461.38153,636.87897,-170.62073
34.88,-462.73651,638.5788,-172.61047
34.945,-463.07373,639.59808,-170.62073
35.013,-461.21216,639.42871,-171.11816
35.073,-464.76746,637.89825,-169.29321
35.141,-461.21216,638.4079,-171.11816
35.209,-463.41248,639.59808,-170.62073
35.27,-464.59808,638.74817,-168.46466
35.329,-462.73651,639.25781,-168.29834
35.393,-463.2431,638.74817,-168.46466
35.458,-463.92059,638.4079,-168.79578
35.522,-465.27557,638.74817,-169.45953
35.587,-463.2431,638.4079,-169.45953
35.651,-464.25934,639.08844,-169.79065
35.716,-464.76746,640.95764,-166.97235
35.781,-464.42871,637.89825,-168.9621
35.845,-463.58185,639.42871,-168.79578
35.907,-464.93683,639.76746,-168.79578
35.972,-464.25934,638.4079,-168.79578
36.035,-464.93683,639.08844,-167.46979
36.1,-464.08997,640.2771,-166.64124
36.164,-464.93683,640.78674,-165.81116
36.235,-465.27557,640.10773,-167.46979
36.296,-465.78369,639.25781,-168.63098
36.362,-465.1062,639.59808,-167.30347
36.422,-464.42871,640.2771,-168.29834
36.489,-465.27557,640.448,-167.46979
36.55,-465.61432,640.10773,-166.47491
36.637,-466.29181,640.78674,-167.13867
36.677,-465.44495,638.91907,-167.96722
36.743,-464.76746,639.93835,-166.64124
36.806,-467.64679,641.12701,-167.46979
36.871,-464.76746,640.61737,-165.31372
36.935,-466.63055,639.76746,-165.1474
37.001,-466.29181,640.78674,-164.81628
37.065,-465.1062,639.93835,-164.31885
37.132,-466.46118,639.93835,-164.31885
37.192,-467.98553,640.448,-164.81628
37.256,-501.00555,739.17236,-214.39667
37.319,-527.08282,734.75494,-237.28027
37.383,-546.55762,726.42822,-249.71619
37.448,-562.47406,712.15515,-261.65619
37.514,-443.26172,688.02643,-151.55029
37.577,-442.58423,709.77631,-161.50055
37.641,-451.39008,724.72839,-178.74603
37.705,-466.29181,731.52618,-206.93512
37.771,-497.45026,737.30316,-229.48608
37.834,-523.35815,732.03583,-247.89276
37.899,-460.87341,644.86542,-174.10278
37.962,-450.71259,664.57672,-160.50568
38.028,-439.36768,685.81696,-158.01849
38.09,-439.87579,707.05719,-168.46466
38.154,-449.18823,722.85919,-189.52332
38.219,-466.79993,729.99725,-215.72266
38.284,-493.72406,630.25208,-198.64349
38.35,-470.01648,635.35004,-189.68964
38.411,-457.65533,646.73462,-176.58997
38.475,-448.84949,666.10565,-162.99286
38.549,-437.84332,685.98633,-161.83167
38.603,-436.1496,706.37665,-174.4339
38.668,-548.08044,632.80182,-245.23926
38.732,-521.15631,632.97119,-218.8736
38.798,-489.15253,632.80182,-205.44281
38.861,-468.32428,635.00977,-194.00024
38.925,-457.14722,645.54596,-178.41339
38.989,-448.17352,666.78619,-165.97748
39.055,-571.44928,661.68823,-283.3786
39.118,-563.32092,644.69604,-268.7851
39.222,-548.58856,633.65021,-244.07806
39.251,-520.64819,634.15985,-219.03992
39.31,-489.15253,632.80182,-204.1153
39.374,-465.44495,637.89825,-193.17169
39.438,-553.66974,703.65906,-290.84015
39.502,-566.03088,683.77838,-293.65845
39.568,-570.26367,663.55743,-287.52289
39.631,-562.13531,644.1864,-271.60492
39.695,-547.06573,634.15985,-244.90814
39.76,-518.95599,632.80182,-217.71393
39.826,-518.10913,729.82635,-263.97705
39.887,-539.4455,720.98999,-277.57416
39.951,-552.99225,702.2995,-289.84528
40.016,-563.99841,682.07855,-291.00647
40.082,-567.04712,660.32867,-287.02545
40.145,-556.2088,641.63666,-270.44373
40.21,-461.5509,728.4668,-224.1806
40.275,-489.49127,732.71484,-248.22388
40.344,-516.75415,725.06866,-265.63568
40.409,-538.42926,716.91284,-277.90527
40.465,-553.83911,700.09003,-290.34271
40.529,-565.01465,679.35944,-292.00134
40.594,-432.25555,709.26666,-176.92108
40.658,-442.07611,723.19946,-199.80469
40.731,-464.25934,727.78778,-224.84283
40.786,-492.19971,731.35529,-250.87738
40.851,-518.44788,725.40894,-267.29279
40.914,-538.42926,716.91284,-280.22766
40.979,-439.1983,666.6153,-165.81116
41.043,-432.42493,688.70544,-166.47491
41.11,-433.44116,708.07648,-177.75116
41.172,-443.60046,722.34955,-201.62811
41.236,-463.92059,727.44751,-230.48096
41.3,-494.90967,729.99725,-254.19312
41.365,-463.92059,635.69031,-191.67938
41.429,-452.91443,647.75391,-176.92108
41.494,-442.92297,667.63458,-164.81628
41.557,-431.40869,688.36517,-164.48517
41.623,-435.47211,710.11505,-180.07202
41.685,-444.44733,725.57831,-202.45819
41.75,-512.51984,630.42297,-217.71393
41.814,-481.36292,630.76172,-205.77393
41.879,-463.41248,635.51941,-191.8457
41.95,-451.89819,648.43445,-176.58997
42.006,-441.0614,669.50378,-166.30859
42.071,-432.93304,691.9342,-169.62585
42.136,-484.91821,632.29065,-206.60248
42.199,-514.55231,633.82111,-220.03479
42.268,-545.54138,633.65021,-244.41071
42.328,-562.81281,642.48657,-270.61005
42.413,-569.58618,661.17859,-289.51263
42.464,-566.70837,682.75757,-294.3222
42.52,-454.9469,647.75391,-179.9057
42.584,-467.30804,636.02905,-195.65887
42.649,-492.36908,633.65021,-206.27136
42.719,-524.54376,633.31146,-226.17035
42.777,-551.63727,636.70959,-251.70593
